CODES,DESCRIPTION,UNIT_1_TAX,UNIT_2_TAX,UNIT_3_TAX,UNIT,WEIGHT,STD,IM_STD,EX_STD
29126000000,Paraformaldehyde,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,KGM,,,
29130010000,Derivatives of aldehydes used for perfumery and flavouring purposes,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29130090003,"Other halogenated, sulphonated, nitrated or nitrosated derivatives of products of heading 29.12",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29141100008,Acetone,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29141200007,Butanone (methyl ethyl ketone),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,
29141300006,4-Methylpentan-2-one (methyl isobutyl ketone),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,553,533
29141900000,"Acyclic ketones without other oxygen function, n. e. s.",1.2 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29142210003,Cyclohexanone,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,
29142220001,Methylcyclohexanones,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,
29142300004,Ionones and methylionones,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29142910006,Camphor,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29142990009,"Other cyclanic, cyclenic or cycloterpenic ketones without other oxygen function",2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29143100004,Phenylacetone (1-phenylpropan-2-one),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,522,
29143900104,"Isomers and salts of Phenyl-2-propanone, P2P",2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,522,522
29143900907,Other aromatic ketones without other oxygen function,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29144010001,4 - Hydroxy - 4 - methylpentan - 2 - one (diacetone alcohol),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,
29144090004,Other ketone-alcohols and ketone-aldehydes,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29145000000,Ketone-phenols and ketones with other oxygen function,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,,KGM,,508,
29146100007,Anthraquinone,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,
29146200006,Coenzyme Q10 (ubidecarenone (INN)),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,F01 ,
29146900009,Other quinones,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29147100005,Chlordecone(ISO),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,553,533
29147900105,α-Chloroacetophenone (w-Chloroacetophenone),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,553,533
29147900203,"Isomers and salts of o-Chlorphenyl cyclopentyl ketone, 2-Chlorophenylcyclopentyl ketone, o-Chlorobenzoylcyclopentane  ",2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,522,522
29147900908,"Other halogenated, sulphonated, nitrated or nitrosated derivatives of ketone or quinone",2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29151100007,Formic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,,KGM,,508,
29151200006,Salts of formic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,
29151300005,Esters of formic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29152100005,Acetic acid,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",2.5 PERCENT,,KGM,,508,
29152400002,Acetic anhydride,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,KGM,,,
29152910005,Sodium acetate,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29152920003,Cobalt acetate,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,
29152990008,Other acetic acid salts,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,KGM,,508,
29153100003,Ethyl acetate,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,,KGM,,508,
29153200002,Vinyl acetate,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,553,533
29153300001,N-butyl acetate,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29153600008,Dinoseb (ISO) acetate,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,
29153900005,Other esters of acetic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,,KGM,,508,
29154010000,Monochloroacetic acid,5.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",12.5 PERCENT,,KGM,,553,533
29154090003,"Other mono-, di- or trichloroacetic acids, their salts and esters",2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,
29155010007,Propionic acid,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,KGM,,508,
29155020005,Propionic salts and esters,3.4 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29156000007,"Butyric acids, valeric acids, their salts and esters",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29157011002,"Stearic acid, chemically pure",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,KGM,,508,
29157012001,Salts of stearic acid,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29157013000,Esters of stearic,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29157021000,Palmitic acid,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,KGM,,508,
29157022009,Salts and esters of palmitic acid,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29159010009,2-Ethylhexanoic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,
29159020007,C10-tert saturated fatty acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29159030005,Lauric acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29159040003,Myristic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29159050000,Salts of lauric acid and myristic acid,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29159060106,Pentachlorophenyl laurate,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,553,533
29159060909,Other esters of lauric acid and myristic acid,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29159090100,Ethyl chloroformate,4 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",6 PERCENT,,KGM,,553,533
29159090208,Perflurooctanoic acid(PFOA),4 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",6 PERCENT,,KGM,,553,533
29159090903,"Other saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives",4 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",6 PERCENT,,KGM,,508,
29161110004,Acrylic acid,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,KGM,,,
29161120002,Salts of acrylic acid,1.2 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29161200103,Methyl acrylate,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,,KGM,,,
29161200201,Ethyl acrylate,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,,KGM,,508,
29161200309,Butyl acrylate,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,,KGM,,553,533
29161200407,2-ethyl hexyl acrylate,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,,KGM,,,
29161200906,Other esters of acrylic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,,KGM,,,
29161310002,Methacrylic acid,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,KGM,,,
29161320000,Salts of methacrylic acid,1.2 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,
29161410001,Methyl methacrylate,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,,KGM,,,
29161490004,Other esters of methacrylic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,508,
29161510000,"Oleic, linoleic or linolenic acids",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,KGM,,508,
29161520008,"Salts and esters of oleic, linoleic or linolenic acids",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29161600001,Binapacryl (ISO),5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,KGM,,,
29161900008,"Other unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives",2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29162000005,"Cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29163100100,Benzoic acid ethyl ester (Ethyl benzoate),5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,SZ)",5 PERCENT,,KGM,,508,
29163100903,"Benzoic acid, its salts and esters (other than benzoic acid ethyl ester )",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,SZ)",5 PERCENT,,KGM,,508,
29163210009,Benzoyl peroxide,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29163220007,Benzoyl chloride,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,KGM,,,
29163410007,Benzeneacetic acid,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29163420005,Sodium phenylacetate,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29163430003,Potassium phenylacetate,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29163490000,Other phenylacetic acid salts,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29163911109,Ethyl phenylacetate,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29163911207,3-methylbutyl phenylacetate,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29163911305,Methyl phenylacetate,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29163911403,2-phenylethyl phenylacetate,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29163919003,Other esters of phenylacetic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29163920000,P-butyl benzoic acid,3.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29163990005,"Other aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",5 PERCENT,,KGM,,508,
29171110003,Oxalic acid,6.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,,TNE,,508,
29171120001,Salts and esters of oxalic acid,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,,TNE,,508,
29171210002,Adipic acid,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,TNE,,508,
29171221009,Dioctyl hexanedioate,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,,
29171229001,Other salts and esters of adipic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,,
29171300003,"Azelaic acid, sebacic acid, their salts and esters",2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,508,
29171400002,Maleic anhydride,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29171910005,Maleic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29171920003,Fumaric acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,508,
29171990106,Dimethyl fumarate (DMF),4 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,,TNE,,553,533
29171990909,"Other acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives",4 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,,TNE,,508,
29172000102,Chlorendic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,,TNE,,553,533
29172000905,"Other cyclanic, cyclenic or cycloterpenic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids, and their derivatives",2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,,TNE,,,
29173200108,Di (2-ethylhexyl) phthalate (DEHP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173200206,Di-n-octyl phthalate(DNOP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173200304,Di-iso-octyl Phthalate(DIOP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173200901,Other dioctyl orthophthalates,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173300107,Di-n-nonyl phthalate(DNP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173300205,Di-isononyl phthalate(DINP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173300303,Di-isodecyl phthalate(DIDP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173300900,Other dinonyl or didecyl orthophthalates,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,,
29173400115,Benzyl butyl phthalate(BBP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400124,Diethyl phthalate(DEP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400133,Di-n-propyl Phthalate(DPP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400142,Di-iso-butyl Phthalate(DIBP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400151,Di-n-pentyl Phthalate(DNPP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400160,Di-n-hexyl Phthalate(DNHP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400179,Dicyclohexyl Phthalate(DCHP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400188,Bis(4-methyl-2-pentyl) phthalate(BMPP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400197,Bis(2-methoxyethyl) phthalate(BMEP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400213,Bis(2-ethoxyethyl) phthalate(BEEP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400222,Hexyl 2-ethylhexyl phthalate(HEHP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400231,Bis(2-n-butoxyethyl) phthalate(BBEP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400240,Diphenyl phthalate(DPP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400259,Dibenzyl phthalate(DBZP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400268,Mono(2-ethylhexyl) phthalate(MEHP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400277,Mono-n-Butyl phthalate(MNBP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400286,Dimethyl phthalate (DMP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400295,Dibutyl phthalate (DBP),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,553,533
29173400909,Other esters of orthophthalic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,,
29173500007,Phthalic anhydride,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,TNE,,553,533
29173610004,Terephthalic acid,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,TNE,,,
29173620002,Salts of terephthalic acid,2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,,
29173700005,Dimethyl terephthalate,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",2.5 PERCENT,,TNE,,,
29173910001,Isophthalic acid (IPA),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,,
29173920009,Orthophthalic acid,0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,,
29173930007,Trimellitic anhydride,2 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",5 PERCENT,,TNE,,,
29173990004,"Other aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives",2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,,TNE,,,
29181110002,Lactic acid,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29181120000,Other salts and esters of lactic acid,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29181200003,Tartaric acid,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29181300002,Salts and esters of tartaric acid,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29181400001,Citric acid,3.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG,SZ)",5 PERCENT,,KGM,,508,
29181510008,Calcium citrate,1 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",1 PERCENT,,KGM,,508,
29181590001,Other citrates and their esters,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29181600009,"Gluconic acid, its salts and esters",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29181700106,"2,2-Diphenyl-2-hydroxyacetic acid (benzilic acid)",2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29181800007,Chlorobenzilate (ISO),2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,553,533
29181910004,"Phenylglycolic acid (mandelic acid), its salts and esters",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29181990203,"Gamma Hydroxybutyric Acid(Gammahydroxybutyrate, GHB), and its isomer, esters, ethers, salts",2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,522,522
29181990908,"Other carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives",2.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29182100002,Salicylic acid and its salts,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29182200001,"O-acetylsalicylic acid, its salts and esters",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29182300000,Other esters of salicylic acid and their salts,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29182900102,P-hydroxy benzoic acid,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",7.5 PERCENT,,KGM,,,
29182900905,"Other carboxylic acids with phenol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29183000001,"Carboxylic acids with aldehyde or ketone function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives",0 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29189100007,"2,4,5-T (ISO) (2,4,5-trichlorophenoxyacetic acid), its salts and esters",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29189900107,Sodium 3.5-bis (beta-hydroxy ethoxy carbonyl) benzene sulfonate,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29189900900,"Other carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and peroxyacids; their halogenated,sulphonated, nitrated or nitrosated derivatives",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29191000004,"Tris(2,3-dibromopropyl) phosphate",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,553,533
29199010005,Butyl phosphate,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",10 PERCENT,,KGM,,,
29199090106,Tris (2-chloroethyl) phosphate(TCEP),5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,553,533
29199090909,"Other phosphoric esters and their salts, including lactophosphates; their halogenated, sulphonated, nitrated or nitrosated derivatives",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,508,
29201100000,Parathion (ISO) and parathion-methyl (ISO) (methylparathion),5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29201900100,Fenchlorphos,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,553,533
29201900903,"Other thiophosphoric esters (phosphorothioates) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives",5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",7.5 PERCENT,,KGM,,,
29202100008,Dimethyl phosphite,5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,CN,NZ,SG)",7.5 PERCENT,,KGM,,,S01 S03 
